row_identifier,food_description,compound_fraction,value,approved_fdc_food,candidate_data_type,match_scope,review_verdict,source_review_file,reviewer,review_date,review_notes
16010004:PHYTCPP,"Baby food, commercially produced (apple, pear, oatmeal)",PHYTCPP,92.0,"Babyfood, cereal, oatmeal, dry fortified",sr_legacy_food,category_estimate,approve,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description explicitly states the grain (oatmeal/rice) and the candidate matches it -- correct category, other ingredients in the mix (fruit/veg/meat) aren't captured by a single-nutrient cereal candidate but the grain-cereal component is the right category estimate."
16010005:PHYTCPP,"Baby food, commercially produced (brown rice, vegetables)",PHYTCPP,82.0,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,category_estimate,approve,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description explicitly states the grain (oatmeal/rice) and the candidate matches it -- correct category, other ingredients in the mix (fruit/veg/meat) aren't captured by a single-nutrient cereal candidate but the grain-cereal component is the right category estimate."
16010006:PHYTCPP,"Baby food, commercially produced (carrot, rice flour, beef, pea)",PHYTCPP,53.0,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,category_estimate,approve,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description explicitly states the grain (oatmeal/rice) and the candidate matches it -- correct category, other ingredients in the mix (fruit/veg/meat) aren't captured by a single-nutrient cereal candidate but the grain-cereal component is the right category estimate."
16010007:PHYTCPPI,"Baby food, commercially produced (corn, millet)",PHYTCPPI,0.010989,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010010:PHYTCPP,"Baby food, commercially produced (potato, beef, brown rice)",PHYTCPP,51.0,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,category_estimate,approve,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description explicitly states the grain (oatmeal/rice) and the candidate matches it -- correct category, other ingredients in the mix (fruit/veg/meat) aren't captured by a single-nutrient cereal candidate but the grain-cereal component is the right category estimate."
16010012:PHYTCPPI,"Baby food, commercially produced (rice, groundnut)",PHYTCPPI,0.032215,"Babyfood, cereal, rice, dry fortified",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Rice explicitly stated and correctly matched; groundnut/peanut component not captured by a single-nutrient cereal candidate but the grain-cereal component is right.
16010013:PHYTCPPI,"Baby food, corn based, commercially produced",PHYTCPPI,0.0039000000000000003,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010014:PHYTCPPI,"Baby food, corn based, commercially produced",PHYTCPPI,0.0025480000000000004,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010015:PHYTCPPI,"Baby food, corn based, commercially produced",PHYTCPPI,0.015467999999999999,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010016:PHYTCPPI,"Baby food, maize based, commercially produced",PHYTCPPI,0.0035600000000000002,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010017:PHYTCPPI,"Baby food, maize based, commercially produced",PHYTCPPI,0.02583,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010018:PHYTCPPI,"Baby food, maize based, commercially produced",PHYTCPPI,0.003795,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010019:PHYTCPPI,"Baby food, millet based, commercially produced",PHYTCPPI,0.00885,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010020:PHYTCPPI,"Baby food, millet based, commercially produced",PHYTCPPI,0.00477,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010021:PHYTCPPI,"Baby food, millet based, commercially produced",PHYTCPPI,0.018228,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010022:PHYTCPPI,"Baby food, millet based, commercially produced",PHYTCPPI,0.009625,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010023:PHYTCPPI,"Baby food, millet based, commercially produced",PHYTCPPI,0.008985,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source states the grain (corn/maize/millet) but candidate is barley -- wrong, and FDC has no corn/maize/millet-specific babyfood cereal entry to replace it with (checked directly: only barley/mixed/oatmeal/rice/multigrain exist). Replaced with the mixed-grain generic as the least-wrong available category estimate, same approach as the sibling ungrained rows in review_5_infant_flour_cluster.csv."
16010024:PHYTCPPD,Infant flour,PHYTCPPD,123.3,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010025:PHYTCPPD,"Infant flour, balls",PHYTCPPD,68.0,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010026:IP5,"Infant flour, cereal-based, commercial, fortified",IP5,21.581999999999997,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,approve,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source does not state a grain; candidate is the mixed-grain babyfood cereal, the honest generic default -- correct call, unlike the sibling rows below that got a specific-grain candidate for equally ungrained descriptions (see those rows' notes)."
16010026:IP5_A_IP6,"Infant flour, cereal-based, commercial, fortified",IP5_A_IP6,288.414,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,approve,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source does not state a grain; candidate is the mixed-grain babyfood cereal, the honest generic default -- correct call, unlike the sibling rows below that got a specific-grain candidate for equally ungrained descriptions (see those rows' notes)."
16010026:IP6,"Infant flour, cereal-based, commercial, fortified",IP6,266.832,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,approve,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source does not state a grain; candidate is the mixed-grain babyfood cereal, the honest generic default -- correct call, unlike the sibling rows below that got a specific-grain candidate for equally ungrained descriptions (see those rows' notes)."
16010027:IP5,"Infant flour, cereal-based, commercial, fortified, water-boiled",IP5,2.592000000000001,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010027:IP5_A_IP6,"Infant flour, cereal-based, commercial, fortified, water-boiled",IP5_A_IP6,31.104000000000013,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010027:IP6,"Infant flour, cereal-based, commercial, fortified, water-boiled",IP6,28.51200000000001,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010028:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,554.094,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010029:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,482.151,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010030:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,143.944,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010031:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,296.866,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010032:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,432.0,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010033:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,90.4813,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010034:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,46.7086,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010035:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,56.7036,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010036:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,55.5351,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_5_infant_flour_cluster.csv,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed."
16010037:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,313.308,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6_accepted_sample.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.
16010038:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,598.17,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010039:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,493.506,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6_accepted_sample.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.
16010040:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,508.346,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010041:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,535.34,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010042:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,303.18,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010043:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,107.068,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010044:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,560.978,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010045:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,561.974,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010046:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,433.92,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010047:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,408.96,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010048:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,441.005,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010049:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,429.71,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6_accepted_sample.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.
16010050:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,580.32,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010051:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,465.192,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010052:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,142.416,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010053:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,215.698,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010054:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,144.394,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010055:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,17.712,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010056:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,6.9895,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010057:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,127.744,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
16010058:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,193.612,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,category_estimate,replace,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.
