row_identifier,food_description,compound_fraction,value,food_id,fdc_id,approved_fdc_food,data_type,review_verdict,match_scope,reviewer,review_date,review_notes,catalogue_checksum
16010031:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,296.866,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010032:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,432.0,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010033:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,90.4813,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010034:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,46.7086,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010035:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,56.7036,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010036:IP5_A_IP6,"Infant flour, cereal-based, commercially produced",IP5_A_IP6,55.5351,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Source description does not state a grain, but the pipeline still picked a single-grain babyfood-cereal candidate. Checked the full 45-row cluster: near-identical ungrained descriptions get inconsistent grain picks (barley here, rice there, mixed elsewhere) depending on minor wording differences -- this looks like an unstable/arbitrary default in the matching code, not a real distinction, and is worth flagging for a matching-rule fix (should default to ""mixed"" consistently when no grain is stated). Replaced with the mixed-grain candidate here since it is the only one that does not overstate a specific grain the source never claimed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010037:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,313.308,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010038:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,598.17,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010039:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,493.506,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010040:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,508.346,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010041:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,535.34,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010042:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,303.18,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010043:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,107.068,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010044:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,560.978,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010045:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,561.974,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010046:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,433.92,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010047:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,408.96,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010048:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,441.005,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010049:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,429.71,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010050:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,580.32,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010051:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,465.192,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010052:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,142.416,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010053:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,215.698,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010054:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,144.394,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010055:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,17.712,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010056:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,6.9895,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010057:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,127.744,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010058:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,193.612,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010059:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,222.5763,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010060:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,216.0669,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010061:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,74.9175,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010062:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,297.6126,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010063:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,93.8496,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010064:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,0.0,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010065:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,60.8048,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010066:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,284.259,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010067:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,255.616,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010068:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,169.796,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010069:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,179.73,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010070:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,78.9289,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010071:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,260.478,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010072:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,23.9784,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010073:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,275.8068,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010074:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,264.6555,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv for the needs_review rows with this identical description. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010075:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,159.904,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010076:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,265.5478,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010077:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,0.0,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010078:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,33.796,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010079:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,185.932,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010080:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,135.66,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010081:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,735.4214,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010082:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,32.538,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010083:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,18.9316,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
16010084:IP5_A_IP6,"Infant flour, cereal-based, commercially produced, fortified",IP5_A_IP6,12.0,3802,170964,"Babyfood, cereal, mixed, dry fortified",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,Source does not state a grain; candidate defaults to barley -- same arbitrary-grain-assignment issue found and fixed in review_5_infant_flour_cluster.csv and review_6_accepted_sample.csv. Replaced with the mixed-grain generic for consistency.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
